,stationid,compname,time,gml$Point_gml$coord_X,gml$Point_gml$coord_Y,gml$Point_gml$coord_Z,gml$Point_srsName,subzahl,meantype,value,unit,valueclass,MetaInfo_Name,MetaInfo_Location,MetaInfo_Owner
1766,09:LOB,Ozon,1659736800,16.5256138888889,48.1620694444444,155.0,EPSG:31287,1,HMW,15.0,µg/m³,NOCLASS,Lobau,Lobau Grundwasserwerk,Gemeinde Wien - MA22 Umweltschutz
1767,01:0003,Ozon,1659736800,17.0703159,48.1091532,136.0,EPSG:31287,1,HMW,35.0,µg/m³,NOCLASS,Kittsee,Neurisse - Brunnenfeld ,Amt der Burgenländischen Landesregierung
1768,06:198,Ozon,1659736800,16.07905,47.04735,276.0,EPSG:31287,1,HMW,47.0,µg/m³,NOCLASS,Fürstenfeld Ungartorweg,Hauptschule Schillerplatz 2,Amt der Steiermärkischen Landesregierung
1769,06:194,Ozon,1659736800,15.673055555555557,47.60472222222222,679.0,EPSG:31287,1,HMW,51.0,µg/m³,NOCLASS,Mürzzuschlag Roseggerpark,"Roseggerpark, Waldgasse/Roseggergasse",Amt der Steiermärkischen Landesregierung
1770,06:118,Ozon,1659736800,14.676666666666666,47.17833333333333,715.0,EPSG:31287,1,HMW,52.0,µg/m³,NOCLASS,"Judenburg, Sportplatz","Stadionstraße, südlich des Sportplatzes",Amt der Steiermärkischen Landesregierung
1771,01:0007,Ozon,1659736800,16.434389,47.749044,214.0,EPSG:31287,1,HMW,58.0,µg/m³,NOCLASS,Pöttelsdorf,Berggasse,Amt der Burgenländischen Landesregierung
1772,06:107,Ozon,1659736800,15.15277777777778,47.04472222222222,390.0,EPSG:31287,1,HMW,58.0,µg/m³,NOCLASS,Voitsberg Mühlgasse,"Mühlgasse, Ecke Franz Josef-Straße",Amt der Steiermärkischen Landesregierung
1773,01:0002,Ozon,1659736800,16.207863,47.339926,344.0,EPSG:31287,1,HMW,59.0,µg/m³,NOCLASS,Oberschützen,"Schützenstraße 85, Wirtschaftshof der Gemeinde ",Amt der Burgenländischen Landesregierung
1774,06:143,Ozon,1659736800,15.0889,47.3823,543.0,EPSG:31287,1,HMW,60.0,µg/m³,NOCLASS,Leoben Zentrum,"Roseggerstraße, hinter Stadtkai, Altersheim, Josefinum",Amt der Steiermärkischen Landesregierung
1775,01:0001,Ozon,1659736800,16.52617,47.8401138,165.0,EPSG:31287,1,HMW,62.0,µg/m³,NOCLASS,Eisenstadt Laschoberstraße,"Laschoberstraße, östlich Kreisverkehr Ruster Straße",Amt der Burgenländischen Landesregierung
1776,10:ILL1,Ozon,1659736800,16.76639,47.77028,117.0,EPSG:31287,1,HMW,63.0,µg/m³,NOCLASS,Illmitz am Neusiedler See,Biologische Station Illmitz,Umweltbundesamt
1777,06:179,Ozon,1659736800,15.971852,47.28286,349.0,EPSG:31287,1,HMW,64.0,µg/m³,NOCLASS,Hartberg Zentrum,"F. Schmidt G., Sparkassenplatz, Parkplatz hinter Bahnhofstr.",Amt der Steiermärkischen Landesregierung
1778,06:138,Ozon,1659736800,15.4151111111111,47.0943611111,355.0,EPSG:31287,1,HMW,66.0,µg/m³,NOCLASS,Graz Nord Gösting,"Graz Nord, Josef Ornig-Strasse 16, Umspannwerk, Sportplatz",Amt der Steiermärkischen Landesregierung
1779,06:170,Ozon,1659736800,15.43308,47.04172,345.0,EPSG:31287,1,HMW,66.0,µg/m³,NOCLASS,Graz Süd Tiergartenweg,"Tiergartenweg 10, Ecke Herrgotwiesgasse 190 (B67: 250m)",Amt der Steiermärkischen Landesregierung
1780,05:5032,Ozon,1659736800,13.80804,47.12566,1025.0,EPSG:31287,1,HMW,74.0,µg/m³,NOCLASS,Tamsweg Untere Postgasse,Parkplatz Untere Postgasse 2,Amt der Salzburger Landesregierung
1781,05:4057,Ozon,1659736800,13.205556,47.351387,620.0,EPSG:31287,1,HMW,77.0,µg/m³,NOCLASS,"St. Johann im Pongau, Bezirkshauptmannschaft","Bezirkshauptmannschaft, Hauptstraße 1",Amt der Salzburger Landesregierung
1782,05:6072,Ozon,1659736800,12.795124,47.32664,775.0,EPSG:31287,1,HMW,77.0,µg/m³,NOCLASS,Zell am See Freizeitzentrum/Eishalle,"Freizeitzentrum, Steinergasse",Amt der Salzburger Landesregierung
1783,06:178,Ozon,1659736800,15.628392,47.215703,459.0,EPSG:31287,1,HMW,78.0,µg/m³,NOCLASS,Weiz Bahnhofstraße,Bahnhofstraße 7,Amt der Steiermärkischen Landesregierung
1784,06:018,Ozon,1659736800,15.4375,47.075833333333335,450.0,EPSG:31287,1,HMW,80.0,µg/m³,NOCLASS,Graz Schloßberg,"Schlossberg, südlich vom Glockenturm",Amt der Steiermärkischen Landesregierung
1785,04:S125,Ozon,1659736800,13.632222222222223,47.71611111111111,460.0,EPSG:31287,1,HMW,86.0,µg/m³,NOCLASS,"Bad Ischl, Rettenbachwaldstraße",Rettenbachwaldstraße 5 (Holzplatz der Gemeinde),Amt der Oberösterreichischen Landesregierung
1786,01:0004,Ozon,1659736800,16.32875,47.77907,254.0,EPSG:31287,1,HMW,87.0,µg/m³,NOCLASS,Bad Sauerbrunn,Freiwillige Feuerwehr,Amt der Burgenländischen Landesregierung
1787,06:195,Ozon,1659736800,15.212777777777776,46.81388888888888,365.0,EPSG:31287,1,HMW,87.0,µg/m³,NOCLASS,Deutschlandsberg Rathausgasse,"Rathausgasse 3, Arbeiterkammer",Amt der Steiermärkischen Landesregierung
1788,05:1066,Ozon,1659736800,13.043333,47.8055556,430.0,EPSG:31287,1,HMW,88.0,µg/m³,NOCLASS,Salzburg Mirabellplatz,Mirabellplatz,Amt der Salzburger Landesregierung
1789,05:5019,Ozon,1659736800,13.54318,47.13378,1140.0,EPSG:31287,1,HMW,88.0,µg/m³,NOCLASS,Zederhaus Lamm,Zederhaus Lamm,Amt der Salzburger Landesregierung
1790,04:S184,Ozon,1659736800,14.297502777777778,48.30611944444444,260.0,EPSG:31287,1,HMW,92.0,µg/m³,NOCLASS,"Linz Stadtpark, Noßbergerstraße","Noßbergerstraße, hinter Museumstraße 34a",Amt der Oberösterreichischen Landesregierung
1791,06:151,Ozon,1659736800,15.495833333333332,46.87138888888889,449.0,EPSG:31287,1,HMW,93.0,µg/m³,NOCLASS,Bockberg,"Bockbergweg, Jöbstl-Arbeiter",Amt der Steiermärkischen Landesregierung
1792,05:1200,Ozon,1659736800,13.03488,47.81565,420.0,EPSG:31287,1,HMW,95.0,µg/m³,NOCLASS,"Salzburg Lehener Park, Franz Martin-Straße 1",Franz Martin-Straße 1,Amt der Salzburger Landesregierung
1793,04:S416,Ozon,1659736800,14.31479,48.27329,265.0,EPSG:31287,1,HMW,97.0,µg/m³,NOCLASS,Linz Neue Welt,"Wiener Straße 233, Straßenbahnstation Neue Welt",Amt der Oberösterreichischen Landesregierung
1794,05:2100,Ozon,1659736800,13.106,47.667,650.0,EPSG:31287,1,HMW,98.0,µg/m³,NOCLASS,Hallein Winterstall,Winterstallstraße,Amt der Salzburger Landesregierung
1795,06:177,Ozon,1659736800,14.244676,47.565439,649.0,EPSG:31287,1,HMW,98.0,µg/m³,NOCLASS,Liezen Pyhrnbach,Alte Gasse 12,Amt der Steiermärkischen Landesregierung
1796,09:STEF,Ozon,1659736800,16.3732536111111,48.20815,172.0,EPSG:31287,1,HMW,98.0,µg/m³,NOCLASS,Stephansplatz,"Stephansdom, Kerzenkammer östlich des Südturmes, 1. Stock",Gemeinde Wien - MA22 Umweltschutz
1797,09:LIES,Ozon,1659736800,16.30127778,48.14125,211.0,EPSG:31287,1,HMW,101.0,µg/m³,NOCLASS,Liesing - Carlberger-Gasse Gewerbegebiet,"Carlberger-Gasse 69 (Gst. Nr. 273/11, KG Erlaa)",Gemeinde Wien - MA22 Umweltschutz
1798,04:S407,Ozon,1659736800,13.6676111,48.0008965,420.0,EPSG:31287,1,HMW,102.0,µg/m³,NOCLASS,"Vöcklabruck, Untere Agergasse",Untere Agergasse 14,Amt der Oberösterreichischen Landesregierung
1799,06:196,Ozon,1659736800,14.330725,47.040277777777774,1860.0,EPSG:31287,1,HMW,102.0,µg/m³,NOCLASS,Grebenzen bei St. Lambrecht,Grebenzen Gipfel,Amt der Steiermärkischen Landesregierung
1800,04:S108,Ozon,1659736800,14.574722222222,48.53111111,918.0,EPSG:31287,1,HMW,105.0,µg/m³,NOCLASS,Grünbach bei Freistadt,Oberrauchenödt Kirche St. Michael,Amt der Oberösterreichischen Landesregierung
1801,05:3055,Ozon,1659736800,13.0158333,47.936667,730.0,EPSG:31287,1,HMW,112.0,µg/m³,NOCLASS,Haunsberg,SAFE Funkstation Simmerstatt,Amt der Salzburger Landesregierung
1802,06:157,Ozon,1659736800,13.796667,47.63056,980.0,EPSG:31287,1,HMW,117.0,µg/m³,NOCLASS,Grundlsee Tressensattel,Sattel,Amt der Steiermärkischen Landesregierung
1803,10:ENK1,Ozon,1659736800,13.67085,48.39167,525.0,EPSG:31287,1,HMW,121.0,µg/m³,NOCLASS,Enzenkirchen im Sauwald,"Kriegen, Kapelle",Umweltbundesamt
1804,10:PIL1,Ozon,1659736800,15.93595,48.7212,315.0,EPSG:31287,1,HMW,122.0,µg/m³,NOCLASS,Pillersdorf bei Retz,Am Öhlberg,Umweltbundesamt
1805,06:036,Ozon,1659736800,15.493688888888888,47.06701111111112,473.0,EPSG:31287,1,HMW,123.0,µg/m³,NOCLASS,Graz Lustbühel,Observatorium Schloss Lustbühel,Amt der Steiermärkischen Landesregierung
1806,06:189,Ozon,1659736800,13.639444444444443,47.36027777777778,1852.0,EPSG:31287,1,HMW,123.0,µg/m³,NOCLASS,Hochwurzen,Seilbahn-Bergstation Hochwurzen,Amt der Steiermärkischen Landesregierung
1807,05:2055,Ozon,1659736800,13.232778,47.6502778,1005.0,EPSG:31287,1,HMW,124.0,µg/m³,NOCLASS,St. Koloman Kleinhorn,"Kleinhorn, Taugl 94, Familie Kurz",Amt der Salzburger Landesregierung
1808,04:S404,Ozon,1659736800,14.23755,48.22535,274.0,EPSG:31287,1,HMW,129.0,µg/m³,NOCLASS,Traun Tischlerstraße,Tischlerstrasse Kindergarten,Amt der Oberösterreichischen Landesregierung
1809,09:ZA,Ozon,1659736800,16.357079,48.248993,210.0,EPSG:31287,1,HMW,132.0,µg/m³,NOCLASS,Hohe Warte,"Hohe Warte 38, Zentralanstalt für Meteorologie u. Geodynamik",Gemeinde Wien - MA22 Umweltschutz
1810,09:JAEG,Ozon,1659736800,16.2972,48.2702,488.0,EPSG:31287,1,HMW,133.0,µg/m³,NOCLASS,Hermannskogel,"Hermannskogel, Jägerwiese",Gemeinde Wien - MA22 Umweltschutz
1811,06:185,Ozon,1659736800,15.956111,46.7675,415.0,EPSG:31287,1,HMW,134.0,µg/m³,NOCLASS,Klöch bei Bad Radkersburg,"Seindl, Dissay-Weg",Amt der Steiermärkischen Landesregierung
1812,10:ZOE2,Ozon,1659736800,14.44095,47.83828,899.0,EPSG:31287,1,HMW,134.0,µg/m³,NOCLASS,Zöbelboden im Reichraminger Hintergebirge - Wildwiese,"Zöbelboden, Wildwiese",Umweltbundesamt
1813,06:156,Ozon,1659736800,15.882222,47.34806,1180.0,EPSG:31287,1,HMW,138.0,µg/m³,NOCLASS,Masenberg,"Masenberg, Sender oberhalb von Waldhansl",Amt der Steiermärkischen Landesregierung
1814,06:150,Ozon,1659736800,15.360833333333332,47.40555555555555,1610.0,EPSG:31287,1,HMW,140.0,µg/m³,NOCLASS,Rennfeld,Rennfeld-Gipfel,Amt der Steiermärkischen Landesregierung
1815,04:S108,Stickstoffdioxid,1659736800,14.574722222222,48.53111111,918.0,EPSG:31287,1,HMW,2.0,µg/m³,1,Grünbach bei Freistadt,Oberrauchenödt Kirche St. Michael,Amt der Oberösterreichischen Landesregierung
1816,06:156,Stickstoffdioxid,1659736800,15.882222,47.34806,1180.0,EPSG:31287,1,HMW,2.0,µg/m³,1,Masenberg,"Masenberg, Sender oberhalb von Waldhansl",Amt der Steiermärkischen Landesregierung
1817,01:0007,Stickstoffdioxid,1659736800,16.434389,47.749044,214.0,EPSG:31287,1,HMW,3.0,µg/m³,1,Pöttelsdorf,Berggasse,Amt der Burgenländischen Landesregierung
1818,05:3055,Stickstoffdioxid,1659736800,13.0158333,47.936667,730.0,EPSG:31287,1,HMW,3.0,µg/m³,1,Haunsberg,SAFE Funkstation Simmerstatt,Amt der Salzburger Landesregierung
1819,09:ZA,Stickstoffdioxid,1659736800,16.357079,48.248993,210.0,EPSG:31287,1,HMW,3.0,µg/m³,1,Hohe Warte,"Hohe Warte 38, Zentralanstalt für Meteorologie u. Geodynamik",Gemeinde Wien - MA22 Umweltschutz
1820,10:PIL1,Stickstoffdioxid,1659736800,15.93595,48.7212,315.0,EPSG:31287,1,HMW,3.0,µg/m³,1,Pillersdorf bei Retz,Am Öhlberg,Umweltbundesamt
1821,05:2100,Stickstoffdioxid,1659736800,13.106,47.667,650.0,EPSG:31287,1,HMW,4.0,µg/m³,1,Hallein Winterstall,Winterstallstraße,Amt der Salzburger Landesregierung
1822,05:5032,Stickstoffdioxid,1659736800,13.80804,47.12566,1025.0,EPSG:31287,1,HMW,4.0,µg/m³,1,Tamsweg Untere Postgasse,Parkplatz Untere Postgasse 2,Amt der Salzburger Landesregierung
1823,06:177,Stickstoffdioxid,1659736800,14.244676,47.565439,649.0,EPSG:31287,1,HMW,4.0,µg/m³,1,Liezen Pyhrnbach,Alte Gasse 12,Amt der Steiermärkischen Landesregierung
1824,09:SCHA,Stickstoffdioxid,1659736800,16.301563,48.23537,319.0,EPSG:31287,1,HMW,4.0,µg/m³,1,Schafberg,"Schafbergbad, Josef Redl Gasse 2, Gstr.Nr. 698/4",Gemeinde Wien - MA22 Umweltschutz
1825,10:ZOE2,Stickstoffdioxid,1659736800,14.44095,47.83828,899.0,EPSG:31287,2,HMW,4.0,µg/m³,1,Zöbelboden im Reichraminger Hintergebirge - Wildwiese,"Zöbelboden, Wildwiese",Umweltbundesamt
1826,01:0004,Stickstoffdioxid,1659736800,16.32875,47.77907,254.0,EPSG:31287,1,HMW,5.0,µg/m³,1,Bad Sauerbrunn,Freiwillige Feuerwehr,Amt der Burgenländischen Landesregierung
1827,04:S125,Stickstoffdioxid,1659736800,13.632222222222223,47.71611111111111,460.0,EPSG:31287,1,HMW,5.0,µg/m³,1,"Bad Ischl, Rettenbachwaldstraße",Rettenbachwaldstraße 5 (Holzplatz der Gemeinde),Amt der Oberösterreichischen Landesregierung
1828,06:106,Stickstoffdioxid,1659736800,15.086667,47.06333,445.0,EPSG:31287,1,HMW,5.0,µg/m³,1,Köflach,"Alter Rathausplatz, Volksschule Schulweg (B70: 90m)",Amt der Steiermärkischen Landesregierung
1829,06:195,Stickstoffdioxid,1659736800,15.212777777777776,46.81388888888888,365.0,EPSG:31287,1,HMW,5.0,µg/m³,1,Deutschlandsberg Rathausgasse,"Rathausgasse 3, Arbeiterkammer",Amt der Steiermärkischen Landesregierung
1830,09:JAEG,Stickstoffdioxid,1659736800,16.2972,48.2702,488.0,EPSG:31287,1,HMW,5.0,µg/m³,1,Hermannskogel,"Hermannskogel, Jägerwiese",Gemeinde Wien - MA22 Umweltschutz
1831,10:ILL1,Stickstoffdioxid,1659736800,16.76639,47.77028,117.0,EPSG:31287,1,HMW,5.0,µg/m³,1,Illmitz am Neusiedler See,Biologische Station Illmitz,Umweltbundesamt
1832,10:ZOE2,Stickstoffdioxid,1659736800,14.44095,47.83828,899.0,EPSG:31287,1,HMW,5.0,µg/m³,1,Zöbelboden im Reichraminger Hintergebirge - Wildwiese,"Zöbelboden, Wildwiese",Umweltbundesamt
1833,05:4057,Stickstoffdioxid,1659736800,13.205556,47.351387,620.0,EPSG:31287,1,HMW,6.0,µg/m³,1,"St. Johann im Pongau, Bezirkshauptmannschaft","Bezirkshauptmannschaft, Hauptstraße 1",Amt der Salzburger Landesregierung
1834,10:KLH1,Stickstoffdioxid,1659736800,15.95632,46.7672,415.0,EPSG:31287,1,HMW,6.0,µg/m³,1,Klöch bei Bad Radkersburg,"Seindl, Dissay-Weg",Umweltbundesamt
1835,05:6072,Stickstoffdioxid,1659736800,12.795124,47.32664,775.0,EPSG:31287,1,HMW,7.0,µg/m³,1,Zell am See Freizeitzentrum/Eishalle,"Freizeitzentrum, Steinergasse",Amt der Salzburger Landesregierung
1836,06:118,Stickstoffdioxid,1659736800,14.676666666666666,47.17833333333333,715.0,EPSG:31287,1,HMW,7.0,µg/m³,1,"Judenburg, Sportplatz","Stadionstraße, südlich des Sportplatzes",Amt der Steiermärkischen Landesregierung
1837,06:142,Stickstoffdioxid,1659736800,15.0745,47.37555555555556,555.0,EPSG:31287,1,HMW,7.0,µg/m³,1,Leoben Donawitz Kindergarten,Kindergarten Pestalozzigasse (Pz.Nr. 71/8),Amt der Steiermärkischen Landesregierung
1838,06:151,Stickstoffdioxid,1659736800,15.495833333333332,46.87138888888889,449.0,EPSG:31287,1,HMW,7.0,µg/m³,1,Bockberg,"Bockbergweg, Jöbstl-Arbeiter",Amt der Steiermärkischen Landesregierung
1839,09:KEND,Stickstoffdioxid,1659736800,16.30975,48.205,236.0,EPSG:31287,1,HMW,7.0,µg/m³,1,Kendlerstraße,Kendlerstraße 40 (Umspannwerk),Gemeinde Wien - MA22 Umweltschutz
1840,10:ENK1,Stickstoffdioxid,1659736800,13.67085,48.39167,525.0,EPSG:31287,1,HMW,7.0,µg/m³,1,Enzenkirchen im Sauwald,"Kriegen, Kapelle",Umweltbundesamt
1841,05:1200,Stickstoffdioxid,1659736800,13.03488,47.81565,420.0,EPSG:31287,1,HMW,8.0,µg/m³,1,"Salzburg Lehener Park, Franz Martin-Straße 1",Franz Martin-Straße 1,Amt der Salzburger Landesregierung
1842,05:1500,Stickstoffdioxid,1659736800,13.000439,47.814861,425.0,EPSG:31287,1,HMW,8.0,µg/m³,1,Salzburg Stadtautobahn A1,"Oberst Lepperdinger-Straße, Parkplatz Stadion Klessheim",Amt der Salzburger Landesregierung
1843,06:114,Stickstoffdioxid,1659736800,14.753333,47.1925,675.0,EPSG:31287,1,HMW,8.0,µg/m³,1,Zeltweg Hauptschule,"Feldgasse, Hauptschule",Amt der Steiermärkischen Landesregierung
1844,06:197,Stickstoffdioxid,1659736800,15.540555555555557,46.77833333333333,272.0,EPSG:31287,1,HMW,8.0,µg/m³,1,Leibnitz Lastenstraße,"Lastenstraße 12, Volksschule",Amt der Steiermärkischen Landesregierung
1845,04:S404,Stickstoffdioxid,1659736800,14.23755,48.22535,274.0,EPSG:31287,1,HMW,9.0,µg/m³,1,Traun Tischlerstraße,Tischlerstrasse Kindergarten,Amt der Oberösterreichischen Landesregierung
1846,05:1066,Stickstoffdioxid,1659736800,13.043333,47.8055556,430.0,EPSG:31287,1,HMW,9.0,µg/m³,1,Salzburg Mirabellplatz,Mirabellplatz,Amt der Salzburger Landesregierung
1847,06:119,Stickstoffdioxid,1659736800,14.825277777777778,47.21037,635.0,EPSG:31287,1,HMW,9.0,µg/m³,1,Knittelfeld Parkstraße,"Parkstraße, Pestalozzistraße",Amt der Steiermärkischen Landesregierung
1848,04:S406,Stickstoffdioxid,1659736800,14.0366,48.1649,316.0,EPSG:31287,1,HMW,10.0,µg/m³,1,Wels Linzerstraße,"Linzerstr. 85 (Wind auf Berufsschule, 25m), 230 m v. B137",Amt der Oberösterreichischen Landesregierung
1849,06:107,Stickstoffdioxid,1659736800,15.15277777777778,47.04472222222222,390.0,EPSG:31287,1,HMW,10.0,µg/m³,1,Voitsberg Mühlgasse,"Mühlgasse, Ecke Franz Josef-Straße",Amt der Steiermärkischen Landesregierung
1850,06:180,Stickstoffdioxid,1659736800,15.253333,47.409443,485.0,EPSG:31287,1,HMW,10.0,µg/m³,1,Bruck an der Mur Flurgasse,"Flurgasse 2, Ecke Oberdorfer Straße",Amt der Steiermärkischen Landesregierung
1851,06:191,Stickstoffdioxid,1659736800,15.3232,47.1357,382.0,EPSG:31287,1,HMW,11.0,µg/m³,1,Gratwein,Aufeldstraße,Amt der Steiermärkischen Landesregierung
1852,01:0002,Stickstoffdioxid,1659736800,16.207863,47.339926,344.0,EPSG:31287,1,HMW,12.0,µg/m³,1,Oberschützen,"Schützenstraße 85, Wirtschaftshof der Gemeinde ",Amt der Burgenländischen Landesregierung
1853,06:143,Stickstoffdioxid,1659736800,15.0889,47.3823,543.0,EPSG:31287,1,HMW,12.0,µg/m³,1,Leoben Zentrum,"Roseggerstraße, hinter Stadtkai, Altersheim, Josefinum",Amt der Steiermärkischen Landesregierung
1854,06:138,Stickstoffdioxid,1659736800,15.4151111111111,47.0943611111,355.0,EPSG:31287,1,HMW,13.0,µg/m³,1,Graz Nord Gösting,"Graz Nord, Josef Ornig-Strasse 16, Umspannwerk, Sportplatz",Amt der Steiermärkischen Landesregierung
1855,09:LIES,Stickstoffdioxid,1659736800,16.30127778,48.14125,211.0,EPSG:31287,1,HMW,13.0,µg/m³,1,Liesing - Carlberger-Gasse Gewerbegebiet,"Carlberger-Gasse 69 (Gst. Nr. 273/11, KG Erlaa)",Gemeinde Wien - MA22 Umweltschutz
1856,06:171,Stickstoffdioxid,1659736800,15.46665,47.05952,366.0,EPSG:31287,1,HMW,14.0,µg/m³,1,Graz Ost Petersgasse,"Petersgasse, gegenüber Eisteichgasse",Amt der Steiermärkischen Landesregierung
1857,09:AKC,Stickstoffdioxid,1659736800,16.349818,48.21911,184.0,EPSG:31287,1,HMW,14.0,µg/m³,1,AKH,"Allgemeines Krankenhaus, Ostringweg (zwischen Gebäuden BT25)",Gemeinde Wien - MA22 Umweltschutz
1858,06:136,Stickstoffdioxid,1659736800,15.351111111111,47.12027777778,375.0,EPSG:31287,1,HMW,15.0,µg/m³,1,Judendorf Süd,"Ringsiedlung, Murufer",Amt der Steiermärkischen Landesregierung
1859,06:179,Stickstoffdioxid,1659736800,15.971852,47.28286,349.0,EPSG:31287,1,HMW,16.0,µg/m³,1,Hartberg Zentrum,"F. Schmidt G., Sparkassenplatz, Parkplatz hinter Bahnhofstr.",Amt der Steiermärkischen Landesregierung
1860,09:FLO,Stickstoffdioxid,1659736800,16.396954,48.261086,164.0,EPSG:31287,1,HMW,16.0,µg/m³,1,Floridsdorf,"Floridsdorf, Gerichtsgasse 1a (Prager Str. 65m)",Gemeinde Wien - MA22 Umweltschutz
1861,09:STEF,Stickstoffdioxid,1659736800,16.3732536111111,48.20815,172.0,EPSG:31287,1,HMW,16.0,µg/m³,1,Stephansplatz,"Stephansdom, Kerzenkammer östlich des Südturmes, 1. Stock",Gemeinde Wien - MA22 Umweltschutz
1862,04:S407,Stickstoffdioxid,1659736800,13.6676111,48.0008965,420.0,EPSG:31287,1,HMW,17.0,µg/m³,1,"Vöcklabruck, Untere Agergasse",Untere Agergasse 14,Amt der Oberösterreichischen Landesregierung
1863,05:1000,Stickstoffdioxid,1659736800,13.05329,47.7974,425.0,EPSG:31287,1,HMW,17.0,µg/m³,1,Salzburg Rudolfsplatz,Rudolfsplatz (Grünfläche in der Mitte),Amt der Salzburger Landesregierung
1864,06:135,Stickstoffdioxid,1659736800,15.339166666666667,47.11305555555556,454.0,EPSG:31287,1,HMW,17.0,µg/m³,1,Straßengel Kirche,Straßengel Kirche,Amt der Steiermärkischen Landesregierung
1865,06:145,Stickstoffdioxid,1659736800,15.29032,47.44583333333333,517.0,EPSG:31287,1,HMW,17.0,µg/m³,1,Kapfenberg St. Martin,"St. Martin, Anton Buchalka-Straße 13, Ecke Friedhofweg",Amt der Steiermärkischen Landesregierung
1866,09:MBA,Stickstoffdioxid,1659736800,16.3000202777778,48.1883725,194.0,EPSG:31287,1,HMW,17.0,µg/m³,1,Hietzinger Kai,"Hietzinger Kai 1-3, Magistratisches Bezirksamt XIII, XIV",Gemeinde Wien - MA22 Umweltschutz
1867,05:2000,Stickstoffdioxid,1659736800,13.09995,47.68259,440.0,EPSG:31287,1,HMW,18.0,µg/m³,1,Hallein B159 Kreisverkehr Salzachtalstr./Europastr.,"Kreisverkehr Hagerkreuzung, S-Seite",Amt der Salzburger Landesregierung
1868,06:139,Stickstoffdioxid,1659736800,15.404388,47.069443,370.0,EPSG:31287,1,HMW,18.0,µg/m³,1,Graz West - Eggenberg,"Gaswerkstrasse 13, Bez. Eggenberg",Amt der Steiermärkischen Landesregierung
1869,06:198,Stickstoffdioxid,1659736800,16.07905,47.04735,276.0,EPSG:31287,1,HMW,18.0,µg/m³,1,Fürstenfeld Ungartorweg,Hauptschule Schillerplatz 2,Amt der Steiermärkischen Landesregierung
1870,09:GAUD,Stickstoffdioxid,1659736800,16.3393311111111,48.1871469444444,179.0,EPSG:31287,1,HMW,18.0,µg/m³,1,Gaudenzdorf,"Umspannwerk Gaudenzdorfer Gürtel, Dunklerg. 1-7/O. Perl-Weg",Gemeinde Wien - MA22 Umweltschutz
1871,06:176,Stickstoffdioxid,1659736800,15.270528,47.425667,504.0,EPSG:31287,1,HMW,19.0,µg/m³,1,B116 (Bruck an der Mur),Wiener Straße 77,Amt der Steiermärkischen Landesregierung
1872,06:178,Stickstoffdioxid,1659736800,15.628392,47.215703,459.0,EPSG:31287,1,HMW,19.0,µg/m³,1,Weiz Bahnhofstraße,Bahnhofstraße 7,Amt der Steiermärkischen Landesregierung
1873,09:BELG,Stickstoffdioxid,1659736800,16.3614172222222,48.1743530555556,218.0,EPSG:31287,1,HMW,19.0,µg/m³,1,Belgradplatz,"Belgradplatz (Südostecke), Gstr.Nr. 816/252",Gemeinde Wien - MA22 Umweltschutz
1874,04:S184,Stickstoffdioxid,1659736800,14.297502777777778,48.30611944444444,260.0,EPSG:31287,1,HMW,20.0,µg/m³,1,"Linz Stadtpark, Noßbergerstraße","Noßbergerstraße, hinter Museumstraße 34a",Amt der Oberösterreichischen Landesregierung
1875,05:5019,Stickstoffdioxid,1659736800,13.54318,47.13378,1140.0,EPSG:31287,1,HMW,20.0,µg/m³,1,Zederhaus Lamm,Zederhaus Lamm,Amt der Salzburger Landesregierung
1876,06:141,Stickstoffdioxid,1659736800,15.10361111111111,47.35888888888889,554.0,EPSG:31287,1,HMW,21.0,µg/m³,1,Leoben Göss,"Mayr-Melnhof-Straße, Südende, Kindergarten, Pz.Nr. 503/49 ",Amt der Steiermärkischen Landesregierung
1877,06:194,Stickstoffdioxid,1659736800,15.673055555555557,47.60472222222222,679.0,EPSG:31287,1,HMW,21.0,µg/m³,1,Mürzzuschlag Roseggerpark,"Roseggerpark, Waldgasse/Roseggergasse",Amt der Steiermärkischen Landesregierung
1878,04:S416,Stickstoffdioxid,1659736800,14.31479,48.27329,265.0,EPSG:31287,1,HMW,22.0,µg/m³,1,Linz Neue Welt,"Wiener Straße 233, Straßenbahnstation Neue Welt",Amt der Oberösterreichischen Landesregierung
1879,06:170,Stickstoffdioxid,1659736800,15.43308,47.04172,345.0,EPSG:31287,1,HMW,23.0,µg/m³,1,Graz Süd Tiergartenweg,"Tiergartenweg 10, Ecke Herrgotwiesgasse 190 (B67: 250m)",Amt der Steiermärkischen Landesregierung
